date,area_type,area_code,area_name,metric,metric_name,value,week,cases_week
2021-10-19,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3589,41,NA
2021-10-20,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3618,41,NA
2021-10-21,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3237,41,NA
2021-10-22,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2857,41,NA
2021-10-23,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2825,41,NA
2021-10-24,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2782,41,22897
2021-10-25,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3777,42,NA
2021-10-26,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3108,42,NA
2021-10-27,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3076,42,NA
2021-10-28,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2954,42,NA
2021-10-29,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2794,42,NA
2021-10-30,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2318,42,NA
2021-10-31,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2417,42,20444
2021-11-01,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3257,43,NA
2021-11-02,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2659,43,NA
2021-11-03,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2561,43,NA
2021-11-04,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2440,43,NA
2021-11-05,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2235,43,NA
2021-11-06,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2085,43,NA
2021-11-07,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2408,43,17645
2021-11-08,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3433,44,NA
2021-11-09,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3401,44,NA
2021-11-10,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3308,44,NA
2021-11-11,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3063,44,NA
2021-11-12,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2939,44,NA
2021-11-13,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2418,44,NA
2021-11-14,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2674,44,21236
2021-11-15,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3741,45,NA
2021-11-16,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3599,45,NA
2021-11-17,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3433,45,NA
2021-11-18,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3302,45,NA
2021-11-19,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2994,45,NA
2021-11-20,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2607,45,NA
2021-11-21,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2814,45,22490
2021-11-22,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3822,46,NA
2021-11-23,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3641,46,NA
2021-11-24,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3487,46,NA
2021-11-25,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3203,46,NA
2021-11-26,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2854,46,NA
2021-11-27,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2473,46,NA
2021-11-28,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,2881,46,22361
2021-11-29,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,4060,47,NA
2021-11-30,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,4059,47,NA
2021-12-01,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,4123,47,NA
2021-12-02,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3916,47,NA
2021-12-03,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3415,47,NA
2021-12-04,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3022,47,NA
2021-12-05,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3099,47,25694
2021-12-06,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,4254,48,NA
2021-12-07,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3925,48,NA
2021-12-08,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,4085,48,NA
2021-12-09,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3929,48,NA
2021-12-10,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3545,48,NA
2021-12-11,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3342,48,NA
2021-12-12,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,3488,48,26568
2021-12-13,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,5479,49,NA
2021-12-14,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,6166,49,NA
2021-12-15,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,7246,49,NA
2021-12-16,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,6596,49,NA
2021-12-17,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,5857,49,NA
2021-12-18,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,5386,49,NA
2021-12-19,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,5614,49,42344
2021-12-20,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,8332,50,NA
2021-12-21,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,9728,50,NA
2021-12-22,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,10437,50,NA
2021-12-23,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,10692,50,NA
2021-12-24,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,9219,50,NA
2021-12-25,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,4969,50,NA
2021-12-26,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,8126,50,61503
2021-12-27,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,13186,51,NA
2021-12-28,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,15141,51,NA
2021-12-29,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,19802,51,NA
2021-12-30,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,16981,51,NA
2021-12-31,region,E12000004,East Midlands,newCasesBySpecimenDate,New cases by specimen date,13109,51,78219
2021-01-11,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,6267,1,NA
2021-01-12,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,5329,1,NA
2021-01-13,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,5023,1,NA
2021-01-14,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,4711,1,NA
2021-01-15,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,4566,1,NA
2021-01-16,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,3065,1,NA
2021-01-17,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,3092,1,32053
2021-01-18,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,4754,2,NA
2021-01-19,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,4104,2,NA
2021-01-20,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,3754,2,NA
2021-01-21,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,3397,2,NA
2021-01-22,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,3184,2,NA
2021-01-23,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,2332,2,NA
2021-01-24,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,1827,2,23352
2021-01-25,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,3253,3,NA
2021-01-26,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,2936,3,NA
2021-01-27,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,2594,3,NA
2021-01-28,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,2496,3,NA
2021-01-29,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,2193,3,NA
2021-01-30,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,1649,3,NA
2021-01-31,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,1544,3,16665
2021-02-01,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,2211,4,NA
2021-02-02,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,2019,4,NA
2021-02-03,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,1860,4,NA
2021-02-04,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,1662,4,NA
2021-02-05,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,1508,4,NA
2021-02-06,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,1091,4,NA
2021-02-07,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,972,4,11323
2021-02-08,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,1269,5,NA
2021-02-09,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,1193,5,NA
2021-02-10,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,1284,5,NA
2021-02-11,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,1097,5,NA
2021-02-12,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,1021,5,NA
2021-02-13,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,778,5,NA
2021-02-14,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,697,5,7339
2021-02-15,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,1178,6,NA
2021-02-16,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,1027,6,NA
2021-02-17,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,904,6,NA
2021-02-18,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,943,6,NA
2021-02-19,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,759,6,NA
2021-02-20,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,677,6,NA
2021-02-21,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,604,6,6092
2021-02-22,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,885,7,NA
2021-02-23,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,887,7,NA
2021-02-24,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,637,7,NA
2021-02-25,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,604,7,NA
2021-02-26,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,530,7,NA
2021-02-27,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,347,7,NA
2021-02-28,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,360,7,4250
2021-03-01,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,536,8,NA
2021-03-02,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,560,8,NA
2021-03-03,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,475,8,NA
2021-03-04,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,450,8,NA
2021-03-05,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,402,8,NA
2021-03-06,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,287,8,NA
2021-03-07,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,298,8,3008
2021-03-08,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,505,9,NA
2021-03-09,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,416,9,NA
2021-03-10,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,422,9,NA
2021-03-11,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,419,9,NA
2021-03-12,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,399,9,NA
2021-03-13,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,311,9,NA
2021-03-14,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,322,9,2794
2021-03-15,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,482,10,NA
2021-03-16,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,378,10,NA
2021-03-17,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,467,10,NA
2021-03-18,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,378,10,NA
2021-03-19,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,373,10,NA
2021-03-20,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,259,10,NA
2021-03-21,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,450,10,2787
2021-03-22,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,470,11,NA
2021-03-23,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,329,11,NA
2021-03-24,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,487,11,NA
2021-03-25,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,399,11,NA
2021-03-26,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,311,11,NA
2021-03-27,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,259,11,NA
2021-03-28,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,354,11,2609
2021-03-29,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,257,12,NA
2021-03-30,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,224,12,NA
2021-03-31,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,275,12,NA
2021-04-01,region,E12000006,East of England,newCasesBySpecimenDate,New cases by specimen date,293,12,NA
